current_speed_kmh,current_delay_min,distance_to_next_station_km,current_position_km,distance_remaining_km,estimated_running_time_min,delay_ratio,train_priority_EXPRESS,train_priority_FREIGHT,train_priority_HIGH_SPEED,train_priority_PASSENGER,has_train_ahead,distance_to_ahead_train_km,ahead_train_speed_kmh,ahead_train_eta_min,expected_clearance_time_min,relative_speed_kmh,closing_speed_kmh,time_to_close_gap_min,headway_margin_min,signal_code,current_headway_min,safe_required_headway_min,platform_available,speed_restriction_kmh,junction_busy,route_blocked,section_occupancy,time_of_day,weather_condition_CLEAR,weather_condition_FOG,weather_condition_RAIN,weather_condition_STORM,speed_mean,speed_std,speed_trend,position_progress_rate,delay_mean,delay_std,delay_trend,conflict,conflict_probability,expected_delay_min
59.4,0.0,4.2,205.2,4.2,4.24,0.0,0.0,0.0,0.0,1.0,1.0,1.13,42.4,1.6,6.3,17.0,17.0,3.99,18.8,3.0,21.8,3.0,1.0,120.0,0.0,0.5,0.0,16.8,1.0,0.0,0.0,0.0,60.7,2.69,-6.6,1.107,-0.45,0.45,0.9,1,0.9518,17.7
80.2,2.1,4.7,195.4,4.7,3.52,0.597,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,10.2,0.0,13.2,3.0,1.0,80.0,0.0,0.0,0.0,15.6,1.0,0.0,0.0,0.0,80.2,0.73,1.8,1.404,2.6,0.5,-1.0,0,0.029,3.8
151.3,0.9,6.2,168.6,6.2,2.46,0.366,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.9,0.0,21.9,3.0,1.0,80.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,150.6,5.39,13.2,2.685,0.4,0.5,1.0,0,0.035,6.8
58.0,3.6,24.0,227.1,24.0,24.83,0.145,0.0,1.0,0.0,0.0,1.0,10.54,51.0,12.4,13.4,7.0,7.0,90.34,15.2,0.0,18.2,3.0,1.0,120.0,1.0,0.5,0.0,21.6,1.0,0.0,0.0,0.0,55.6,0.0,0.0,0.954,2.95,0.65,1.3,1,0.8237,20.1
125.1,4.1,9.0,226.6,9.0,4.32,0.95,0.0,0.0,1.0,0.0,1.0,0.76,74.0,0.6,2.4,51.1,51.1,0.89,15.8,2.0,18.8,3.0,1.0,80.0,0.0,0.5,0.0,18.3,0.0,0.0,1.0,0.0,124.9,0.73,-1.8,1.949,4.9,0.8,-1.6,1,0.9448,17.2
84.4,1.8,28.5,40.7,28.5,20.26,0.089,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,11.8,0.0,14.8,3.0,0.5,120.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,1.0,79.2,1.31,3.2,1.422,2.15,0.35,-0.7,1,0.0385,7.8
110.4,7.7,24.5,226.5,24.5,13.32,0.578,1.0,0.0,0.0,0.0,1.0,1.15,63.8,1.1,4.5,46.6,46.6,1.48,11.1,3.0,14.1,3.0,1.0,80.0,1.0,0.5,0.0,11.8,1.0,0.0,0.0,0.0,102.1,3.02,-7.4,1.963,9.3,1.6,-3.2,1,0.9972,25.4
65.0,1.9,20.9,135.7,20.9,19.29,0.098,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,13.5,0.0,16.5,3.0,1.0,120.0,0.0,0.0,0.0,15.5,0.0,0.0,1.0,0.0,69.1,2.94,-7.2,1.053,1.8,0.1,0.2,0,0.0349,5.3
99.1,11.5,21.9,74.3,21.9,13.26,0.867,1.0,0.0,0.0,0.0,1.0,8.09,52.2,9.3,10.7,46.9,46.9,10.35,21.7,0.0,24.7,3.0,1.0,80.0,0.0,0.5,0.0,11.3,0.0,0.0,0.0,1.0,97.7,3.67,9.0,1.609,10.7,0.8,1.6,0,0.4211,18.7
80.9,1.2,2.4,156.0,2.4,1.78,0.674,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,10.2,0.0,13.2,3.0,0.0,160.0,0.5,0.5,0.0,16.9,0.0,0.0,1.0,0.0,83.7,0.41,-1.0,1.262,0.6,0.6,1.2,0,0.1496,7.0
92.2,2.7,17.5,77.4,17.5,11.39,0.237,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.2,0.0,17.2,3.0,1.0,120.0,0.0,0.0,0.0,3.3,0.0,1.0,0.0,0.0,96.5,1.06,-2.6,1.654,2.85,0.15,-0.3,0,0.0641,4.8
41.4,5.8,28.3,125.0,28.3,41.01,0.141,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,17.0,0.0,20.0,3.0,1.0,120.0,0.5,1.0,0.0,4.2,0.0,0.0,0.0,1.0,41.7,7.19,-17.6,0.596,6.15,0.35,-0.7,0,0.3994,16.3
86.1,5.6,2.1,205.9,2.1,1.46,3.827,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,17.2,0.0,20.2,3.0,1.0,120.0,0.0,0.0,0.0,23.9,0.0,1.0,0.0,0.0,89.0,4.74,-11.6,1.396,5.8,0.2,-0.4,0,0.0336,5.3
150.4,0.5,9.4,17.7,9.4,3.75,0.133,0.0,0.0,1.0,0.0,1.0,1.18,140.0,0.5,3.5,10.4,10.4,6.81,17.7,3.0,20.7,3.0,1.0,120.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,154.5,3.76,9.2,2.277,0.5,0.0,0.0,1,0.913,17.3
143.8,11.2,2.5,53.9,2.5,1.04,10.737,0.0,0.0,1.0,0.0,1.0,16.93,110.8,9.2,12.2,33.0,33.0,30.78,16.4,0.0,19.4,3.0,1.0,80.0,0.0,0.0,0.0,3.3,0.0,0.0,1.0,0.0,137.9,3.02,7.4,2.254,12.4,1.2,-2.4,1,0.1185,15.5
69.4,5.5,17.5,239.6,17.5,15.13,0.364,0.0,0.0,0.0,1.0,1.0,6.81,58.6,7.0,11.7,10.8,10.8,37.83,5.9,2.0,8.9,3.0,0.0,120.0,1.0,0.0,0.0,10.3,1.0,0.0,0.0,0.0,72.9,6.21,-15.2,1.238,6.0,0.5,-1.0,1,0.8902,21.1
38.7,12.2,4.4,116.8,4.4,6.82,1.788,0.0,1.0,0.0,0.0,1.0,3.68,25.1,8.8,13.2,13.6,13.6,16.24,7.1,1.0,10.1,3.0,1.0,80.0,0.0,0.5,0.0,23.9,1.0,0.0,0.0,0.0,42.9,6.7,16.4,0.554,12.05,0.15,0.3,1,0.6301,24.3
71.0,12.1,14.9,82.8,14.9,12.59,0.961,0.0,0.0,0.0,1.0,1.0,0.51,58.8,0.5,4.9,12.2,12.2,2.51,7.3,1.0,10.3,3.0,0.0,120.0,1.0,0.0,0.0,2.3,1.0,0.0,0.0,0.0,74.8,0.98,2.4,1.069,11.4,0.7,1.4,1,0.9846,27.7
60.6,4.7,21.9,231.6,21.9,21.68,0.217,0.0,1.0,0.0,0.0,1.0,5.61,35.7,9.4,11.1,24.9,24.9,13.52,19.8,0.0,22.8,3.0,0.5,50.0,0.0,0.0,0.0,14.8,1.0,0.0,0.0,0.0,66.0,1.88,-4.6,1.041,3.9,0.8,1.6,0,0.263,11.3
59.3,14.5,5.8,228.7,5.8,5.87,2.471,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,2.9,1.0,5.9,3.0,1.0,120.0,0.0,0.0,0.0,18.7,1.0,0.0,0.0,0.0,59.6,0.57,1.4,0.987,14.15,0.35,0.7,0,0.0672,17.5
62.1,11.3,22.9,20.6,22.9,22.13,0.511,0.0,1.0,0.0,0.0,1.0,3.78,50.3,4.5,7.1,11.8,11.8,19.22,13.2,1.0,16.2,3.0,1.0,160.0,0.0,0.5,0.0,23.3,1.0,0.0,0.0,0.0,61.1,4.49,-11.0,0.971,11.1,0.2,0.4,0,0.5775,13.8
59.0,19.0,2.7,97.0,2.7,2.75,6.92,0.0,0.0,0.0,1.0,1.0,5.8,60.6,5.7,8.9,-1.6,0.0,999.0,9.7,1.0,12.7,3.0,0.0,80.0,1.0,0.0,0.0,8.4,0.0,0.0,1.0,0.0,59.8,0.24,-0.6,0.958,18.75,0.25,0.5,1,0.8517,34.8
150.3,11.4,5.3,229.1,5.3,2.12,5.388,0.0,0.0,1.0,0.0,1.0,1.35,84.7,1.0,4.5,65.6,65.6,1.23,10.2,2.0,13.2,3.0,1.0,80.0,0.0,0.0,0.0,6.7,1.0,0.0,0.0,0.0,147.3,1.88,4.6,2.6,10.35,1.05,2.1,1,0.9065,26.4
46.3,10.3,9.1,53.1,9.1,11.79,0.873,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.6,0.0,17.6,3.0,0.5,120.0,0.0,0.0,0.0,8.6,1.0,0.0,0.0,0.0,45.2,5.14,-12.6,0.817,10.4,0.1,-0.2,0,0.0389,9.3
67.0,3.8,24.1,148.8,24.1,21.58,0.176,0.0,0.0,0.0,1.0,1.0,2.89,60.5,2.9,5.3,6.5,6.5,26.68,16.9,2.0,19.9,3.0,1.0,120.0,0.5,0.0,0.0,9.5,0.0,1.0,0.0,0.0,68.6,2.12,5.2,1.103,5.05,1.25,-2.5,1,0.8358,13.4
68.8,1.4,25.7,87.0,25.7,22.41,0.062,0.0,1.0,0.0,0.0,1.0,24.23,67.0,21.7,23.7,1.8,1.8,807.67,16.8,0.0,19.8,3.0,1.0,80.0,0.0,0.0,0.0,11.1,1.0,0.0,0.0,0.0,67.6,3.18,7.8,1.239,0.6,0.8,1.6,0,0.089,7.7
69.2,14.5,7.4,186.8,7.4,6.42,2.26,0.0,1.0,0.0,0.0,1.0,5.93,54.8,6.5,9.6,14.4,14.4,24.71,15.0,0.0,18.0,3.0,0.0,80.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,69.5,3.59,-8.8,1.082,14.5,0.0,0.0,0,0.311,16.3
56.3,7.7,3.8,48.0,3.8,4.05,1.901,0.0,0.0,0.0,1.0,1.0,16.04,29.4,32.7,37.1,26.9,26.9,35.78,14.4,0.0,17.4,3.0,1.0,160.0,0.0,0.0,0.0,8.1,1.0,0.0,0.0,0.0,54.1,1.8,4.4,0.983,8.7,1.0,-2.0,1,0.2613,7.3
102.1,2.0,25.6,153.1,25.6,15.04,0.133,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,15.0,1.0,18.0,3.0,1.0,120.0,0.5,0.0,0.0,8.6,0.0,0.0,1.0,0.0,102.8,4.16,-10.2,1.695,1.65,0.35,0.7,0,0.0958,7.0
47.5,2.5,19.8,10.0,19.8,25.01,0.1,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,13.8,0.0,16.8,3.0,0.5,120.0,0.0,0.5,0.0,23.4,1.0,0.0,0.0,0.0,49.1,1.55,-3.8,0.776,2.4,0.1,0.2,0,0.0303,6.3
154.9,7.0,5.6,70.6,5.6,2.17,3.227,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,8.4,1.0,11.4,3.0,1.0,120.0,0.0,0.0,0.0,19.2,0.0,0.0,1.0,0.0,155.1,3.35,-8.2,2.561,6.0,1.0,2.0,0,0.0625,13.9
52.7,3.9,17.2,48.9,17.2,19.58,0.199,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,21.0,0.0,24.0,3.0,1.0,50.0,0.0,0.5,0.0,11.0,0.0,0.0,0.0,1.0,53.2,3.02,7.4,0.764,2.35,1.55,3.1,0,0.0756,15.9
45.4,0.5,26.3,60.4,26.3,34.76,0.014,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,4.6,0.0,7.6,3.0,0.0,160.0,1.0,0.0,0.0,23.5,0.0,0.0,1.0,0.0,41.7,0.73,1.8,0.866,1.85,1.35,-2.7,0,0.2123,2.5
85.6,0.9,3.0,216.5,3.0,2.1,0.428,1.0,0.0,0.0,0.0,1.0,3.31,69.5,2.9,4.6,16.1,16.1,12.34,6.7,1.0,9.7,3.0,1.0,120.0,0.0,0.5,0.0,12.7,1.0,0.0,0.0,0.0,83.6,1.63,4.0,1.471,-0.25,1.15,2.3,1,0.7675,16.9
82.9,8.2,3.4,229.6,3.4,2.46,3.332,0.0,0.0,0.0,1.0,1.0,23.96,78.1,18.4,21.8,4.8,4.8,299.5,19.4,0.0,22.4,3.0,1.0,120.0,0.0,0.5,0.0,8.7,0.0,0.0,1.0,0.0,87.7,2.61,6.4,1.423,8.6,0.4,-0.8,0,0.2331,9.8
66.2,2.4,8.9,191.2,8.9,8.07,0.298,0.0,0.0,0.0,1.0,1.0,4.52,42.2,6.4,11.1,24.0,24.0,11.3,10.8,1.0,13.8,3.0,1.0,30.0,0.0,0.0,0.0,1.2,0.0,1.0,0.0,0.0,68.0,0.82,-2.0,1.24,3.05,0.65,-1.3,1,0.4039,14.4
41.3,4.3,19.9,151.6,19.9,28.91,0.149,0.0,1.0,0.0,0.0,1.0,29.14,37.8,46.3,48.6,3.5,3.5,499.54,7.8,0.0,10.8,3.0,0.0,80.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,41.7,2.61,-6.4,0.722,4.85,0.55,-1.1,1,0.1521,11.0
97.5,8.7,6.2,65.4,6.2,3.82,2.28,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,13.9,0.0,16.9,3.0,1.0,50.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,1.0,101.5,2.37,5.8,1.595,8.75,0.05,-0.1,0,0.033,13.6
130.8,8.3,24.7,75.9,24.7,11.33,0.733,0.0,0.0,1.0,0.0,1.0,14.94,97.7,9.2,11.5,33.1,33.1,27.08,14.0,0.0,17.0,3.0,1.0,120.0,0.0,0.0,0.0,10.8,1.0,0.0,0.0,0.0,130.7,1.55,3.8,2.09,8.05,0.25,0.5,0,0.2349,7.8
69.1,1.1,22.8,84.4,22.8,19.8,0.056,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,5.3,2.0,8.3,3.0,1.0,120.0,0.0,0.0,0.0,23.7,1.0,0.0,0.0,0.0,65.9,5.06,-12.4,1.061,0.9,0.2,0.4,0,0.1238,6.7
126.5,0.6,17.3,196.5,17.3,8.21,0.073,1.0,0.0,0.0,0.0,1.0,2.19,87.1,1.5,3.3,39.4,39.4,3.34,10.1,0.0,13.1,3.0,1.0,50.0,0.0,0.0,0.0,16.1,1.0,0.0,0.0,0.0,125.9,0.49,1.2,2.245,0.5,0.1,0.2,0,0.2875,5.7
122.8,5.4,4.4,70.7,4.4,2.15,2.512,1.0,0.0,0.0,0.0,1.0,0.91,89.0,0.6,3.2,33.8,33.8,1.62,18.5,3.0,21.5,3.0,1.0,120.0,0.0,0.0,0.0,15.8,0.0,0.0,1.0,0.0,124.5,6.04,-14.8,2.242,3.2,2.2,4.4,1,0.9786,26.6
103.0,8.1,29.7,243.6,29.7,17.3,0.468,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,11.0,0.0,14.0,3.0,0.5,80.0,0.0,0.0,0.0,3.8,0.0,0.0,1.0,0.0,99.7,2.04,-5.0,1.624,10.0,1.9,-3.8,0,0.03,4.5
78.1,1.0,15.2,201.2,15.2,11.68,0.086,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,6.8,0.0,9.8,3.0,1.0,120.0,0.0,0.0,0.0,1.3,1.0,0.0,0.0,0.0,80.4,1.22,3.0,1.263,0.75,0.25,0.5,0,0.0219,2.6
101.2,2.8,14.1,249.9,14.1,8.36,0.335,1.0,0.0,0.0,0.0,1.0,1.51,81.0,1.1,2.5,20.2,20.2,4.49,14.0,1.0,17.0,3.0,1.0,80.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,1.0,97.1,1.63,4.0,1.639,3.5,0.7,-1.4,0,0.6347,4.7
92.6,12.3,29.9,120.2,29.9,19.37,0.635,1.0,0.0,0.0,0.0,1.0,12.32,87.6,8.4,9.8,5.0,5.0,147.84,19.9,2.0,22.9,3.0,1.0,160.0,0.5,0.0,0.0,16.1,0.0,1.0,0.0,0.0,96.5,6.12,15.0,1.428,12.35,0.05,-0.1,0,0.7251,17.2
69.3,17.3,26.1,151.4,26.1,22.6,0.766,0.0,1.0,0.0,0.0,1.0,4.13,74.8,3.3,6.8,-5.5,0.0,999.0,15.0,3.0,18.0,3.0,1.0,120.0,0.0,0.0,0.0,5.1,1.0,0.0,0.0,0.0,68.8,2.2,5.4,1.188,18.55,1.25,-2.5,1,0.7635,24.6
95.2,3.6,14.2,77.3,14.2,8.95,0.402,1.0,0.0,0.0,0.0,1.0,40.74,98.5,24.8,28.9,-3.3,0.0,999.0,6.2,2.0,9.2,3.0,1.0,120.0,0.0,0.0,0.0,22.5,1.0,0.0,0.0,0.0,92.3,4.74,-11.6,1.519,2.75,0.85,1.7,0,0.3889,11.7
96.2,0.5,13.1,154.9,13.1,8.17,0.061,1.0,0.0,0.0,0.0,1.0,16.82,100.9,10.0,11.3,-4.7,0.0,999.0,11.0,0.0,14.0,3.0,0.5,120.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,95.8,0.73,-1.8,1.84,0.6,0.1,-0.2,0,0.1888,0.0
84.6,1.8,3.8,243.7,3.8,2.7,0.668,0.0,0.0,0.0,1.0,1.0,2.6,88.6,1.8,3.7,-4.0,0.0,999.0,9.8,2.0,12.8,3.0,0.0,160.0,0.0,0.0,0.0,9.4,0.0,0.0,1.0,0.0,81.8,1.55,3.8,1.458,0.6,1.2,2.4,1,0.6423,14.6
50.4,1.6,27.9,17.3,27.9,33.21,0.048,0.0,0.0,0.0,1.0,1.0,12.11,32.5,22.4,24.7,17.9,17.9,40.59,20.5,0.0,23.5,3.0,0.5,120.0,0.5,0.0,0.0,6.6,1.0,0.0,0.0,0.0,50.2,4.33,-10.6,0.828,-0.5,2.1,4.2,0,0.2172,11.1
60.4,1.6,25.5,79.4,25.5,25.33,0.063,0.0,1.0,0.0,0.0,1.0,11.1,64.5,10.3,15.0,-4.1,0.0,999.0,17.8,0.0,20.8,3.0,1.0,80.0,0.5,0.0,0.0,14.4,1.0,0.0,0.0,0.0,58.6,2.04,5.0,1.109,1.15,0.45,0.9,0,0.361,5.0
82.4,4.1,10.0,77.5,10.0,7.28,0.563,0.0,0.0,0.0,1.0,1.0,12.03,52.2,13.8,17.2,30.2,30.2,23.9,8.2,0.0,11.2,3.0,1.0,120.0,0.0,0.0,0.0,22.2,1.0,0.0,0.0,0.0,81.6,6.94,17.0,1.456,3.0,1.1,2.2,1,0.1918,14.3
50.5,5.3,22.8,245.8,22.8,27.09,0.196,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,9.2,0.0,12.2,3.0,1.0,120.0,0.0,0.0,0.0,7.5,0.0,1.0,0.0,0.0,43.4,0.9,2.2,0.823,4.15,1.15,2.3,0,0.0373,10.9
45.1,0.8,23.1,41.8,23.1,30.73,0.026,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,20.4,1.0,23.4,3.0,0.0,120.0,0.0,0.0,0.0,9.3,0.0,1.0,0.0,0.0,44.4,1.63,4.0,0.74,1.4,0.6,-1.2,0,0.0532,2.0
98.8,13.2,7.6,205.0,7.6,4.62,2.86,1.0,0.0,0.0,0.0,1.0,2.92,99.1,1.8,5.7,-0.3,0.0,999.0,8.6,3.0,11.6,3.0,1.0,80.0,0.0,0.0,0.0,21.5,1.0,0.0,0.0,0.0,100.1,3.35,8.2,1.845,12.3,0.9,1.8,0,0.8512,23.8
85.6,5.8,18.8,75.9,18.8,13.18,0.44,1.0,0.0,0.0,0.0,1.0,7.64,93.2,4.9,9.8,-7.6,0.0,999.0,13.1,0.0,16.1,3.0,1.0,50.0,0.0,0.0,0.0,20.8,1.0,0.0,0.0,0.0,86.0,2.29,5.6,1.321,4.5,1.3,2.6,0,0.1552,15.1
61.6,5.5,8.4,216.5,8.4,8.18,0.672,0.0,0.0,0.0,1.0,1.0,1.48,63.2,1.4,5.4,-1.6,0.0,999.0,15.2,3.0,18.2,3.0,1.0,120.0,0.5,0.0,0.0,3.0,1.0,0.0,0.0,0.0,62.0,1.22,-3.0,0.937,6.1,0.6,-1.2,1,0.927,18.8
76.6,26.2,23.9,127.1,23.9,18.72,1.4,0.0,0.0,0.0,1.0,1.0,7.03,75.8,5.6,7.3,0.8,0.8,421.8,21.1,0.0,24.1,3.0,1.0,120.0,0.0,0.0,0.0,17.2,0.0,1.0,0.0,0.0,71.0,0.08,0.2,1.087,25.6,0.6,1.2,0,0.323,27.9
47.5,5.9,5.5,68.1,5.5,6.95,0.849,0.0,1.0,0.0,0.0,1.0,19.45,29.6,39.4,43.7,17.9,17.9,65.2,20.0,0.0,23.0,3.0,1.0,120.0,0.0,0.0,0.0,12.3,0.0,1.0,0.0,0.0,47.3,3.43,-8.4,0.851,6.15,0.25,-0.5,0,0.2024,6.1
62.3,15.9,20.4,180.3,20.4,19.65,0.809,0.0,0.0,0.0,1.0,1.0,2.06,63.3,2.0,3.0,-1.0,0.0,999.0,14.2,3.0,17.2,3.0,0.5,120.0,0.0,0.0,0.0,22.3,0.0,0.0,1.0,0.0,68.5,7.19,17.6,1.004,15.7,0.2,0.4,1,0.921,28.1
67.3,2.0,10.5,212.0,10.5,9.36,0.214,0.0,0.0,0.0,1.0,1.0,15.95,40.3,23.7,26.6,27.0,27.0,35.44,5.4,1.0,8.4,3.0,1.0,120.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,1.0,68.5,5.47,-13.4,1.286,2.5,0.5,-1.0,0,0.3419,5.6
109.1,1.6,2.0,122.8,2.0,1.1,1.455,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,13.1,0.0,16.1,3.0,1.0,30.0,1.0,0.0,0.0,15.7,0.0,1.0,0.0,0.0,112.6,2.69,-6.6,1.832,1.75,0.15,-0.3,0,0.193,14.0
122.8,4.4,4.6,181.4,4.6,2.25,1.958,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,10.6,1.0,13.6,3.0,1.0,160.0,0.0,0.5,0.0,22.6,1.0,0.0,0.0,0.0,125.2,2.61,6.4,1.979,4.55,0.15,-0.3,1,0.0698,11.0
57.3,4.3,20.0,53.6,20.0,20.94,0.205,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.4,0.0,21.4,3.0,0.5,160.0,0.5,0.0,0.0,10.8,1.0,0.0,0.0,0.0,56.5,8.57,21.0,0.94,4.75,0.45,-0.9,0,0.0412,2.5
77.9,1.5,8.0,235.0,8.0,6.16,0.243,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.8,1.0,21.8,3.0,1.0,80.0,0.0,0.0,0.0,16.5,0.0,1.0,0.0,0.0,79.5,0.98,-2.4,1.326,1.5,0.0,0.0,0,0.0602,8.5
67.6,7.2,19.3,33.1,19.3,17.13,0.42,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,12.2,0.0,15.2,3.0,0.5,120.0,0.0,0.0,0.0,19.6,1.0,0.0,0.0,0.0,61.8,9.23,-22.6,1.068,7.4,0.2,-0.4,0,0.0284,5.3
95.0,0.2,13.0,63.3,13.0,8.21,0.024,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.2,0.0,21.2,3.0,0.5,120.0,0.0,1.0,0.0,13.3,0.0,0.0,1.0,0.0,95.0,5.39,-13.2,1.587,-2.15,2.35,4.7,1,0.1607,24.3
56.8,7.0,21.1,79.2,21.1,22.29,0.314,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,16.9,1.0,19.9,3.0,0.0,120.0,0.0,0.0,0.0,9.2,1.0,0.0,0.0,0.0,52.9,4.82,11.8,1.075,6.25,0.75,1.5,0,0.0472,10.7
134.4,3.7,15.3,46.7,15.3,6.83,0.542,0.0,0.0,1.0,0.0,1.0,7.57,122.2,3.7,7.3,12.2,12.2,37.23,13.8,1.0,16.8,3.0,0.0,50.0,0.0,0.0,0.0,11.5,1.0,0.0,0.0,0.0,134.8,5.06,-12.4,2.242,3.0,0.7,1.4,0,0.3258,11.7
111.1,7.0,9.9,107.6,9.9,5.35,1.309,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.2,0.0,22.2,3.0,0.0,120.0,1.0,0.0,0.0,13.2,1.0,0.0,0.0,0.0,108.4,9.31,-22.8,1.706,5.55,1.45,2.9,0,0.1704,15.6
54.2,3.9,5.2,119.9,5.2,5.76,0.677,0.0,0.0,0.0,1.0,1.0,3.79,28.8,7.9,12.2,25.4,25.4,8.95,9.1,0.0,12.1,3.0,0.5,50.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,55.4,3.02,-7.4,0.952,4.15,0.25,-0.5,1,0.2857,14.1
156.8,22.7,10.9,134.5,10.9,4.17,5.442,0.0,0.0,1.0,0.0,1.0,15.79,102.8,9.2,12.7,54.0,54.0,17.54,12.2,1.0,15.2,3.0,1.0,50.0,0.0,0.0,0.0,6.3,1.0,0.0,0.0,0.0,156.4,1.06,2.6,2.688,22.3,0.4,0.8,1,0.3423,33.0
108.7,2.4,19.4,19.8,19.4,10.71,0.224,1.0,0.0,0.0,0.0,1.0,2.12,115.9,1.1,2.2,-7.2,0.0,999.0,13.3,1.0,16.3,3.0,0.5,160.0,0.0,0.0,0.0,23.2,0.0,0.0,1.0,0.0,116.8,0.82,2.0,1.789,2.65,0.25,-0.5,1,0.5449,7.3
81.8,24.3,22.5,62.6,22.5,16.5,1.472,0.0,0.0,0.0,1.0,1.0,14.09,86.4,9.8,14.5,-4.6,0.0,999.0,17.6,0.0,20.6,3.0,1.0,120.0,0.0,1.0,0.0,19.8,0.0,0.0,1.0,0.0,85.0,5.55,13.6,1.409,22.15,2.15,4.3,1,0.6824,44.8
82.3,0.4,5.6,203.9,5.6,4.08,0.098,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.2,0.0,22.2,3.0,1.0,120.0,0.0,0.0,0.0,11.6,1.0,0.0,0.0,0.0,86.9,1.71,-4.2,1.264,-0.4,0.8,1.6,0,0.0218,2.3
58.7,6.9,20.3,204.5,20.3,20.75,0.333,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.2,2.0,10.2,3.0,1.0,120.0,0.0,0.0,0.0,16.3,1.0,0.0,0.0,0.0,53.5,0.16,-0.4,0.838,7.25,0.35,-0.7,0,0.1099,9.2
81.1,3.6,6.2,89.2,6.2,4.59,0.785,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.4,0.0,10.4,3.0,1.0,160.0,0.0,0.5,0.0,14.4,1.0,0.0,0.0,0.0,82.1,1.71,-4.2,1.364,4.05,0.45,-0.9,1,0.0573,9.8
130.9,10.4,7.4,120.7,7.4,3.39,3.066,0.0,0.0,1.0,0.0,1.0,8.61,140.0,3.7,7.1,-9.1,0.0,999.0,8.8,0.0,11.8,3.0,1.0,120.0,0.0,0.0,0.0,10.2,0.0,0.0,1.0,0.0,130.6,2.2,-5.4,2.197,10.05,0.35,0.7,0,0.2595,11.4
